0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.054877014759966286,0.003019081157313095
0.16413363404421355,0.015077171494387826
0.27256290543715045,0.03311877633422513
0.43520681252655574,0.06018118359398108
0.5961185389846055,0.0961371384316676
0.7033930232899721,0.12010777499012529
0.8106675075953387,0.14407841154858297
0.9179419919007052,0.16804904810704066
1.134800534686579,0.20413225778671526
1.4079420828971971,0.2342774836294021
1.6264553214656916,0.25839366430355154
1.7890992285550968,0.2854560715633075
1.9477928464980807,0.3301969927000728
2.2461886861805223,0.4705593112197187
2.6079364057137093,0.720473476109464
2.9811134713544303,1.1239571036332843
3.3125612647882368,1.6941403992741342
3.623716299244762,2.5166101884654206
3.827894983853092,3.540694287722709
3.932806801552711,4.745254242605388
3.757938721460416,6.052651533471801
3.095536107450981,7.380522514912945
2.2616849440009092,8.673907179895858
1.2216476288521436,9.953306970070198
0.11227449269346002,11.318000079589495
-1.070389357738761,12.619692153499772
-2.2160949628449753,13.88070635010035
-3.1867964569838234,15.074812820929735
-4.053494219607795,16.140979312741685
-4.850856161221849,17.12185248520868
-5.535805331198693,18.184275602873218
-6.134160917941815,19.234961933903225
-6.624829520911766,20.21857006830407
-6.985645925188584,21.198492871388453
-7.180730348728983,22.22434824389079
-7.311881408798205,23.2048962120406
-7.334676036335712,24.193913564444202
-7.301353389278864,25.237621751052473
-7.205979009551937,26.332676255491272
-7.231306373482502,27.431584424828603
-7.377029773559414,28.52108216721728
-7.537325513644018,29.719529683844826
-7.570251086753752,31.14811030398336
-7.4319582361497085,32.735939335419616
-7.288896666559319,34.37852109207781
-7.150603815955276,35.96635012351407
-6.8282164192052806,37.58332501707821
-6.2972063618726075,39.25996581266072
-5.831718227266791,41.06969956273038
-5.455599597725129,42.95617027188854
-5.183677119322408,44.860453634662925
-5.0072345168275945,46.8863044678747
-4.816485757373742,49.0764134767523
-4.616199559947196,51.37602793607378
-4.54078514818696,53.73810435839776
-4.724942782914246,56.09419822833836
-5.280099872705175,58.334765528835014
-6.195481137327403,60.45382625537841
-7.392192310813645,62.555198917438425
-8.981396859831941,64.30434764175536
-10.670494829182763,65.79585001839943
-12.314247657800724,67.41647269527719
-14.044543138599126,68.94435317866869
-15.932002704536467,70.27320140527382
-17.954280810897906,71.69696736235076
-20.182821244018843,72.7694997758214
-22.41189004453254,73.55457597656654
-24.733482665883287,74.23140121109151
-27.206585316446134,74.25334477003308
-29.721849322457444,73.99831542728221
-32.32789120018354,73.58842298048933
-35.014964754177875,73.01297557592117
-37.80362702171215,72.7302256524365
-40.771350202387566,72.7565579231664
-43.67829779556393,72.94236853891843
-46.41228041079361,72.66516273158052
-49.06368602701461,71.94297698104833
-51.775726115338585,71.04156404253253
-54.81610830601903,70.56335618794084
-58.04220779199006,70.23625333528211
-61.06481019448199,69.41296157967541
-63.927733092177114,68.28323634783673
-66.42504560922896,66.78380309271125
-68.92720772521787,65.0877769769601
-71.61299665865099,63.475178947862894
-74.43191609908473,61.986892358947735
-77.27839600892997,60.678654337314285
-79.90290721209242,59.293008202807066
-82.44733883323958,57.76528375418866
-85.07185003640203,56.37963761968144
-87.81845345818252,55.11730268652635
-90.51511863593065,53.87791929761045
-92.96531204888717,52.406777235977906
-95.46262456593902,50.90734398085243
-98.03853370978365,49.5473579599472
